old_car_id,old_car_title,old_car_make,old_car_model,old_price,old_coe,new_car_id,new_car_name,new_car_model,new_price,no_owners,manufactured,similarity
2900,toyota vellfire 3.5a z g-edition,toyota,vellfire,250800,34000,222,toyota vellfire,2.5 z g`edition 7`seater ,254000,1,2019,83
5901,toyota vellfire 2.5a z a-edition,toyota,vellfire,98000,74501,222,toyota vellfire,2.5 z g`edition 7`seater ,254000,4,2015,83
9197,toyota vellfire 3.5a z g-edition,toyota,vellfire,90200,67334,222,toyota vellfire,2.5 z g`edition 7`seater ,254000,1,2014,83
9237,toyota vellfire 3.5a z g-edition,toyota,vellfire,76800,83000,222,toyota vellfire,2.5 z g`edition 7`seater ,254000,1,2013,83
11872,toyota vellfire 3.5a z g-edition,toyota,vellfire,126500,54920,222,toyota vellfire,2.5 z g`edition 7`seater ,254000,2,2015,83
12645,toyota vellfire 2.5a z a-edition,toyota,vellfire,104500,60001,222,toyota vellfire,2.5 z g`edition 7`seater ,254000,1,2015,83
13670,toyota vellfire 3.5a z g-edition ,toyota,vellfire,72500,31933,222,toyota vellfire,2.5 z g`edition 7`seater ,254000,4,2009,83
14340,toyota vellfire 2.4a z g-edition,toyota,vellfire,82500,79000,222,toyota vellfire,2.5 z g`edition 7`seater ,254000,1,2014,83
14853,toyota vellfire 2.4a z g-edition,toyota,vellfire,72400,67304,222,toyota vellfire,2.5 z g`edition 7`seater ,254000,3,2013,83
14957,toyota vellfire 2.4a z g-edition,toyota,vellfire,73500,77003,222,toyota vellfire,2.5 z g`edition 7`seater ,254000,2,2013,83
2485,mercedes-benz gla-class gla35 amg 4matic premium plus,mercedes-benz,amg,316600,51900,223,mercedes`benz glc`class,glc43 amg 4matic premium plus ,373000,1,2020,83
12185,mercedes-benz cla-class cla35 amg 4matic premium plus,mercedes-benz,amg,281000,49001,223,mercedes`benz glc`class,glc43 amg 4matic premium plus ,373000,1,2020,83
57,mercedes-benz glc-class glc43 amg 4matic premium plus,mercedes-benz,amg,358400,49300,224,mercedes`benz glc`class,glc63 s amg 4matic+ premium plus ,496000,1,2020,83
4127,mercedes-benz glc-class glc43 amg 4matic premium plus,mercedes-benz,amg,339700,49300,224,mercedes`benz glc`class,glc63 s amg 4matic+ premium plus ,496000,1,2020,83
4286,mercedes-benz e-class e63 s amg 4matic+ premium plus,mercedes-benz,amg,537700,40690,224,mercedes`benz glc`class,glc63 s amg 4matic+ premium plus ,496000,1,2020,83
9684,mercedes-benz e-class e63 s amg 4matic+ premium plus,mercedes-benz,amg,505900,38602,224,mercedes`benz glc`class,glc63 s amg 4matic+ premium plus ,496000,3,2019,83
11691,mercedes-benz glc-class glc43 amg 4matic premium plus,mercedes-benz,amg,388300,35889,224,mercedes`benz glc`class,glc63 s amg 4matic+ premium plus ,496000,1,2019,83
12838,mercedes-benz e-class e63 s amg 4matic+ premium plus,mercedes-benz,amg,516900,52502,224,mercedes`benz glc`class,glc63 s amg 4matic+ premium plus ,496000,1,2018,83
13427,mercedes-benz glc-class glc43 amg 4matic premium plus,mercedes-benz,amg,388300,49500,224,mercedes`benz glc`class,glc63 s amg 4matic+ premium plus ,496000,1,2020,83
1964,porsche 911 carrera s coupe 3.8a pdk,porsche,911,332000,93004,226,porsche 911,carrera pdk 3.0 ,506000,1,2012,83
3338,porsche 911 carrera s coupe 3.8a pdk,porsche,911,325500,92901,226,porsche 911,carrera pdk 3.0 ,506000,2,2013,83
6726,porsche 911 carrera 4 coupe 3.6a pdk ,porsche,911,261700,35411,226,porsche 911,carrera pdk 3.0 ,506000,3,2008,83
9159,porsche 911 carrera s coupe 3.8a pdk,porsche,911,306900,75889,226,porsche 911,carrera pdk 3.0 ,506000,6,2011,83
15040,porsche 911 carrera s coupe 3.8a pdk ,porsche,911,257200,39463,226,porsche 911,carrera pdk 3.0 ,506000,6,2008,83
1243,porsche 911 carrera coupe 3.6a pdk ,porsche,911,253900,35416,227,porsche 911,carrera 4 pdk 3.0 ,531000,4,2009,83
3105,porsche 911 carrera coupe 3.6a pdk ,porsche,911,291500,49716,227,porsche 911,carrera 4 pdk 3.0 ,531000,2,2010,83
3234,porsche 911 carrera s coupe 3.0a pdk,porsche,911,477200,48209,227,porsche 911,carrera 4 pdk 3.0 ,531000,1,2017,83
3365,porsche 911 carrera s coupe 3.0a pdk,porsche,911,668800,62000,227,porsche 911,carrera 4 pdk 3.0 ,531000,1,2020,83
4175,porsche 911 carrera coupe 3.6a pdk ,porsche,911,286000,35416,227,porsche 911,carrera 4 pdk 3.0 ,531000,4,2009,83
4475,porsche 911 carrera s coupe 3.0a pdk,porsche,911,668800,40009,227,porsche 911,carrera 4 pdk 3.0 ,531000,1,2019,83
6647,porsche 911 carrera coupe 3.6a pdk ,porsche,911,219900,31335,227,porsche 911,carrera 4 pdk 3.0 ,531000,4,2008,83
7408,porsche 911 carrera s coupe 3.0a pdk,porsche,911,603700,50100,227,porsche 911,carrera 4 pdk 3.0 ,531000,1,2020,83
9417,porsche 911 carrera s coupe 3.0a pdk,porsche,911,674200,58089,227,porsche 911,carrera 4 pdk 3.0 ,531000,1,2020,83
11653,porsche 911 carrera s coupe 3.0a pdk,porsche,911,675400,46790,227,porsche 911,carrera 4 pdk 3.0 ,531000,1,2020,83
12881,porsche 911 carrera s coupe 3.0a pdk,porsche,911,658700,36000,227,porsche 911,carrera 4 pdk 3.0 ,531000,1,2020,83
1243,porsche 911 carrera coupe 3.6a pdk ,porsche,911,253900,35416,229,porsche 911,carrera s pdk 3.0 ,566000,4,2009,83
2734,porsche 911 carrera coupe 3.4a pdk,porsche,911,317700,82003,229,porsche 911,carrera s pdk 3.0 ,566000,1,2012,83
3105,porsche 911 carrera coupe 3.6a pdk ,porsche,911,291500,49716,229,porsche 911,carrera s pdk 3.0 ,566000,2,2010,83
3618,porsche 911 carrera coupe 3.4a pdk,porsche,911,643500,61001,229,porsche 911,carrera s pdk 3.0 ,566000,1,2021,83
4175,porsche 911 carrera coupe 3.6a pdk ,porsche,911,286000,35416,229,porsche 911,carrera s pdk 3.0 ,566000,4,2009,83
6647,porsche 911 carrera coupe 3.6a pdk ,porsche,911,219900,31335,229,porsche 911,carrera s pdk 3.0 ,566000,4,2008,83
8773,porsche 911 carrera 4 coupe 3.0a pdk,porsche,911,642300,63002,229,porsche 911,carrera s pdk 3.0 ,566000,1,2021,83
12905,porsche 911 carrera coupe 3.4a pdk,porsche,911,324500,95501,229,porsche 911,carrera s pdk 3.0 ,566000,3,2012,83
1243,porsche 911 carrera coupe 3.6a pdk ,porsche,911,253900,35416,231,porsche 911,carrera gts pdk 3.0 ,693000,4,2009,83
2734,porsche 911 carrera coupe 3.4a pdk,porsche,911,317700,82003,231,porsche 911,carrera gts pdk 3.0 ,693000,1,2012,83
3105,porsche 911 carrera coupe 3.6a pdk ,porsche,911,291500,49716,231,porsche 911,carrera gts pdk 3.0 ,693000,2,2010,83
3618,porsche 911 carrera coupe 3.4a pdk,porsche,911,643500,61001,231,porsche 911,carrera gts pdk 3.0 ,693000,1,2021,83
4175,porsche 911 carrera coupe 3.6a pdk ,porsche,911,286000,35416,231,porsche 911,carrera gts pdk 3.0 ,693000,4,2009,83
6647,porsche 911 carrera coupe 3.6a pdk ,porsche,911,219900,31335,231,porsche 911,carrera gts pdk 3.0 ,693000,4,2008,83
12905,porsche 911 carrera coupe 3.4a pdk,porsche,911,324500,95501,231,porsche 911,carrera gts pdk 3.0 ,693000,3,2012,83
2167,porsche 911 turbo s cabriolet 3.8a pdk,porsche,911,1098900,52200,233,porsche 911,turbo s pdk 3.8 ,923000,1,2020,83
4253,porsche 911 turbo s cabriolet 3.8a pdk,porsche,911,1151600,41503,233,porsche 911,turbo s pdk 3.8 ,923000,1,2020,83
3683,mercedes-benz s-class s500l mild hybrid amg line 4matic premium plus executive,mercedes-benz,amg,601500,60001,248,mercedes`benz s`class mild hybrid 2021,s500l amg line 4matic premium executive ,540000,1,2020,83
12262,mercedes-benz s-class s500l mild hybrid amg line 4matic premium plus executive,mercedes-benz,amg,607200,61190,248,mercedes`benz s`class mild hybrid 2021,s500l amg line 4matic premium executive ,540000,1,2021,83
14671,mercedes-benz s-class s500l mild hybrid amg line 4matic premium plus executive,mercedes-benz,amg,405700,58089,248,mercedes`benz s`class mild hybrid 2021,s500l amg line 4matic premium executive ,540000,1,2018,83
3934,land rover range rover velar 2.0a si4 r-dynamic hse sunroof,land,range,286900,35906,270,land rover range rover velar,2.0 si4 r`dynamic hse ,382999,1,2018,83
2977,mercedes-benz e-class e300e plug-in hybrid amg line premium plus night edition,mercedes-benz,amg,293700,61001,280,mercedes`benz e`class saloon plug`in hybrid,e300e amg line night edition premium plus ,300000,1,2020,83
3272,mercedes-benz e-class e300e plug-in hybrid amg line premium plus night edition,mercedes-benz,amg,299200,61001,280,mercedes`benz e`class saloon plug`in hybrid,e300e amg line night edition premium plus ,300000,1,2021,83
7790,mercedes-benz e-class e300e plug-in hybrid amg line premium plus night edition,mercedes-benz,amg,293700,56100,280,mercedes`benz e`class saloon plug`in hybrid,e300e amg line night edition premium plus ,300000,1,2020,83
5308,mercedes-benz amg gt r,mercedes-benz,amg,830500,41000,283,mercedes`benz amg gt,s 4.0 ,639000,1,2018,83
7797,mercedes-benz amg gt,mercedes-benz,amg,382900,38610,283,mercedes`benz amg gt,s 4.0 ,639000,3,2016,83
11191,mercedes-benz amg gt r,mercedes-benz,amg,825000,32200,283,mercedes`benz amg gt,s 4.0 ,639000,1,2018,83
12570,mercedes-benz amg gt,mercedes-benz,amg,370500,57390,283,mercedes`benz amg gt,s 4.0 ,639000,4,2015,83
1324,mercedes-benz amg gt s,mercedes-benz,amg,691800,37109,284,mercedes`benz amg gt,r 4.0 ,911688,2,2019,83
7773,mercedes-benz amg gt s,mercedes-benz,amg,578400,39000,284,mercedes`benz amg gt,r 4.0 ,911688,1,2017,83
7797,mercedes-benz amg gt,mercedes-benz,amg,382900,38610,284,mercedes`benz amg gt,r 4.0 ,911688,3,2016,83
12570,mercedes-benz amg gt,mercedes-benz,amg,370500,57390,284,mercedes`benz amg gt,r 4.0 ,911688,4,2015,83
11011,lamborghini huracan evo rwd,lamborghini,huracan,1031800,41001,294,lamborghini huracan,evo 5.2 v10 ,958000,1,2020,83
1488,mini one 1.5a 5dr,mini,one,122500,26999,303,mini one 3`door,1.5,133888,1,2019,83
1954,mini one 1.5a 5dr,mini,one,135800,44589,303,mini one 3`door,1.5,133888,1,2020,83
2327,mini one 1.5a 5dr,mini,one,108700,31997,303,mini one 3`door,1.5,133888,2,2018,83
3833,mini one 1.5a 5dr,mini,one,109800,31997,303,mini one 3`door,1.5,133888,2,2018,83
4540,mini one 1.5a 5dr,mini,one,101200,38000,303,mini one 3`door,1.5,133888,3,2017,83
6446,mini one 1.5a 5dr,mini,one,117600,28199,303,mini one 3`door,1.5,133888,1,2018,83
9052,mini one 1.5a 5dr,mini,one,109900,30209,303,mini one 3`door,1.5,133888,1,2018,83
12354,mini one 1.5a 5dr,mini,one,120800,30009,303,mini one 3`door,1.5,133888,1,2019,83
14102,mini one 1.5a 5dr,mini,one,119700,30009,303,mini one 3`door,1.5,133888,1,2019,83
1215,porsche boxster 2.9a pdk ,porsche,boxster,148500,31553,315,porsche 718 boxster,s pdk 2.5 ,343588,1,2009,83
1539,bmw 2 series 218i gran coupe m-sport,bmw,218i,179100,41503,320,bmw 2 series gran coupe,218i m sport ,203000,2,2020,83
14422,bmw 2 series 218i gran coupe m-sport,bmw,218i,180200,57700,320,bmw 2 series gran coupe,218i m sport ,203000,1,2021,83
472,toyota harrier 2.0a elegance,toyota,harrier,93300,56500,330,toyota harrier,2.0 g ,200000,2,2016,83
1348,toyota harrier 2.0a elegance,toyota,harrier,80100,45009,330,toyota harrier,2.0 g ,200000,1,2015,83
1753,toyota harrier 2.0a elegance,toyota,harrier,79000,54920,330,toyota harrier,2.0 g ,200000,1,2015,83
3309,toyota harrier 2.0a elegance,toyota,harrier,84500,46667,330,toyota harrier,2.0 g ,200000,1,2016,83
4026,toyota harrier 2.0a elegance,toyota,harrier,102100,52751,330,toyota harrier,2.0 g ,200000,2,2016,83
7484,toyota harrier 2.0a elegance,toyota,harrier,70400,58190,330,toyota harrier,2.0 g ,200000,2,2015,83
8784,toyota harrier 2.0a elegance,toyota,harrier,94400,56410,330,toyota harrier,2.0 g ,200000,1,2016,83
9241,toyota harrier 2.0a elegance,toyota,harrier,87800,58201,330,toyota harrier,2.0 g ,200000,1,2016,83
10669,toyota harrier 2.0a elegance,toyota,harrier,102900,48209,330,toyota harrier,2.0 g ,200000,1,2016,83
12207,toyota harrier 2.0a elegance,toyota,harrier,103300,54616,330,toyota harrier,2.0 g ,200000,1,2015,83
13064,toyota harrier 2.0a elegance,toyota,harrier,79000,50089,330,toyota harrier,2.0 g ,200000,2,2015,83
13300,toyota harrier 2.0a elegance,toyota,harrier,76800,58190,330,toyota harrier,2.0 g ,200000,2,2015,83
13964,toyota harrier 2.0a elegance,toyota,harrier,87800,56089,330,toyota harrier,2.0 g ,200000,3,2016,83
14165,toyota harrier 2.0a elegance,toyota,harrier,86700,57903,330,toyota harrier,2.0 g ,200000,1,2016,83
14212,toyota harrier 2.0a elegance,toyota,harrier,87800,46229,330,toyota harrier,2.0 g ,200000,2,2016,83
14216,toyota harrier 2.0a elegance,toyota,harrier,101000,53001,330,toyota harrier,2.0 g ,200000,2,2016,83
15584,toyota harrier 2.0a elegance,toyota,harrier,79200,46502,330,toyota harrier,2.0 g ,200000,1,2015,83
10082,audi q7 3.0a tdi quattro ,audi,q7,109800,32914,335,audi q5,2.0 tfsi quattro ,245000,2,2010,83
10845,audi q8 3.0a tfsi quattro tip,audi,q8,349800,37000,335,audi q5,2.0 tfsi quattro ,245000,2,2019,83
12157,audi q5 2.0a tfsi quattro s-tronic,audi,q5,94100,66751,335,audi q5,2.0 tfsi quattro ,245000,2,2014,83
14541,audi q7 3.0a tdi quattro ,audi,q7,101200,35411,335,audi q5,2.0 tfsi quattro ,245000,3,2010,83
2927,porsche panamera gts 4.8a pdk,porsche,panamera,286000,74801,337,porsche panamera,pdk 3.0 ,433000,2,2014,83
2927,porsche panamera gts 4.8a pdk,porsche,panamera,286000,74801,338,porsche panamera,pdk 2.9 ,530000,2,2014,83
3552,mercedes-benz glc-class glc300 coupe mild hybrid amg line 4matic premium plus,mercedes-benz,amg,295700,49001,340,mercedes`benz gle`class coupe mild hybrid,gle53 amg 4matic+ premium plus ,453000,1,2020,83
4488,mercedes-benz e-class e53 mild hybrid amg 4matic premium plus,mercedes-benz,amg,348700,37109,340,mercedes`benz gle`class coupe mild hybrid,gle53 amg 4matic+ premium plus ,453000,1,2019,83
5979,mercedes-benz glc-class glc300 coupe mild hybrid amg line 4matic premium plus,mercedes-benz,amg,283800,41510,340,mercedes`benz gle`class coupe mild hybrid,gle53 amg 4matic+ premium plus ,453000,1,2020,83
6108,mercedes-benz glc-class glc300 coupe mild hybrid amg line 4matic premium plus,mercedes-benz,amg,314600,45012,340,mercedes`benz gle`class coupe mild hybrid,gle53 amg 4matic+ premium plus ,453000,1,2020,83
13004,mercedes-benz glc-class glc300 coupe mild hybrid amg line 4matic premium plus,mercedes-benz,amg,311300,49500,340,mercedes`benz gle`class coupe mild hybrid,gle53 amg 4matic+ premium plus ,453000,1,2020,83
13878,mercedes-benz e-class e53 mild hybrid amg 4matic premium plus,mercedes-benz,amg,386100,40512,340,mercedes`benz gle`class coupe mild hybrid,gle53 amg 4matic+ premium plus ,453000,2,2018,83
14932,mercedes-benz glc-class glc300 coupe mild hybrid amg line 4matic premium plus,mercedes-benz,amg,264900,30012,340,mercedes`benz gle`class coupe mild hybrid,gle53 amg 4matic+ premium plus ,453000,1,2019,83
8662,porsche cayenne s coupe 3.0a tip,porsche,cayenne,470800,38889,373,porsche cayenne coupe,turbo 4.0 ,626000,1,2019,83
57,mercedes-benz glc-class glc43 amg 4matic premium plus,mercedes-benz,amg,358400,49300,375,mercedes`benz c`class coupe,c43 amg 4matic premium plus ,368000,1,2020,83
2911,mercedes-benz g-class g63 amg 4matic premium plus,mercedes-benz,amg,724700,52309,375,mercedes`benz c`class coupe,c43 amg 4matic premium plus ,368000,1,2020,83
4127,mercedes-benz glc-class glc43 amg 4matic premium plus,mercedes-benz,amg,339700,49300,375,mercedes`benz c`class coupe,c43 amg 4matic premium plus ,368000,1,2020,83
11691,mercedes-benz glc-class glc43 amg 4matic premium plus,mercedes-benz,amg,388300,35889,375,mercedes`benz c`class coupe,c43 amg 4matic premium plus ,368000,1,2019,83
12185,mercedes-benz cla-class cla35 amg 4matic premium plus,mercedes-benz,amg,281000,49001,375,mercedes`benz c`class coupe,c43 amg 4matic premium plus ,368000,1,2020,83
13427,mercedes-benz glc-class glc43 amg 4matic premium plus,mercedes-benz,amg,388300,49500,375,mercedes`benz c`class coupe,c43 amg 4matic premium plus ,368000,1,2020,83
10764,bmw 8 series 840i gran coupe m-sport,bmw,840i,438700,41503,395,bmw 8 series gran coupe,840i m sport ,453000,1,2020,83
11107,bmw 8 series 840i gran coupe m-sport,bmw,840i,415800,40690,395,bmw 8 series gran coupe,840i m sport ,453000,1,2019,83
6750,porsche 718 cayman 2.0a pdk,porsche,718,328900,34381,397,porsche 718 cayman,gt4 4.0 ,523000,2,2018,83
8194,porsche 718 cayman 2.0a pdk,porsche,718,380400,39000,397,porsche 718 cayman,gt4 4.0 ,523000,1,2020,83
11260,porsche 718 cayman 2.0a pdk,porsche,718,270500,53300,397,porsche 718 cayman,gt4 4.0 ,523000,2,2017,83
13707,porsche 718 cayman 2.0a pdk,porsche,718,270400,53001,397,porsche 718 cayman,gt4 4.0 ,523000,2,2016,83
14459,porsche 718 cayman 2.0a pdk,porsche,718,256200,53001,397,porsche 718 cayman,gt4 4.0 ,523000,2,2016,83
14568,porsche 718 cayman 2.0a pdk,porsche,718,263900,48209,397,porsche 718 cayman,gt4 4.0 ,523000,1,2016,83
14726,porsche 718 cayman 2.0a pdk,porsche,718,262700,49996,397,porsche 718 cayman,gt4 4.0 ,523000,3,2017,83
2830,mini cooper s clubman 2.0a,mini,cooper,128700,39903,405,mini john cooper works clubman,2,261888,1,2018,83
3157,mini cooper s clubman 2.0a,mini,cooper,139600,31307,405,mini john cooper works clubman,2,261888,3,2018,83
3301,mini cooper s clubman 2.0a,mini,cooper,126400,53300,405,mini john cooper works clubman,2,261888,3,2017,83
3306,mini cooper s clubman 2.0a,mini,cooper,140600,31302,405,mini john cooper works clubman,2,261888,1,2018,83
3596,mini cooper s clubman 2.0a,mini,cooper,151600,31001,405,mini john cooper works clubman,2,261888,2,2018,83
3773,mini cooper s clubman 2.0a,mini,cooper,125200,52000,405,mini john cooper works clubman,2,261888,2,2017,83
9790,mini cooper s clubman 2.0a,mini,cooper,165000,37000,405,mini john cooper works clubman,2,261888,2,2019,83
10172,mini cooper s clubman 2.0a,mini,cooper,102200,49501,405,mini john cooper works clubman,2,261888,3,2016,83
14702,mini cooper s clubman 2.0a,mini,cooper,147200,31001,405,mini john cooper works clubman,2,261888,2,2018,83
15406,mini cooper s clubman 2.0a,mini,cooper,117600,53001,405,mini john cooper works clubman,2,261888,1,2016,83
2752,mercedes-benz amg gt 53 coupe mild hybrid 4matic+,mercedes-benz,amg,504800,37912,421,mercedes`benz e`class coupe mild hybrid,e53 amg 4matic+ ,486888,1,2019,83
10593,mercedes-benz amg gt 53 coupe mild hybrid 4matic+,mercedes-benz,amg,491500,42564,421,mercedes`benz e`class coupe mild hybrid,e53 amg 4matic+ ,486888,1,2019,83
11256,mercedes-benz amg gt 53 coupe mild hybrid 4matic+,mercedes-benz,amg,537700,32801,421,mercedes`benz e`class coupe mild hybrid,e53 amg 4matic+ ,486888,1,2019,83
13126,porsche 911 carrera 4s 3.0a pdk,porsche,911,716000,49001,436,porsche 911 cabriolet,carrera 4 pdk 3.0 ,589988,1,2019,83
2094,hyundai tucson 1.6a gls dct turbo s,hyundai,tucson,120800,37900,1,hyundai tucson,1.6 dct turbo s sunroof ,176999,1,2019,82
10147,hyundai tucson 1.6a gls dct turbo s,hyundai,tucson,108700,35403,1,hyundai tucson,1.6 dct turbo s sunroof ,176999,1,2019,82
10772,hyundai tucson 1.6a gls dct turbo s,hyundai,tucson,108700,31301,1,hyundai tucson,1.6 dct turbo s sunroof ,176999,1,2018,82
11732,hyundai tucson 1.6a gls dct turbo s,hyundai,tucson,124100,37000,1,hyundai tucson,1.6 dct turbo s sunroof ,176999,1,2019,82
13658,hyundai tucson 1.6a gls dct turbo s,hyundai,tucson,109800,31001,1,hyundai tucson,1.6 dct turbo s sunroof ,176999,1,2018,82
13723,hyundai tucson 1.6a gls dct turbo s,hyundai,tucson,120800,36000,1,hyundai tucson,1.6 dct turbo s sunroof ,176999,1,2019,82
597,mazda 6 2.0a executive,mazda,2,77900,57010,7,mazda 6 sedan,2.0 executive ,147888,2,2016,82
799,mazda 6 2.0a executive,mazda,2,79000,48767,7,mazda 6 sedan,2.0 executive ,147888,1,2016,82
1530,mazda 6 2.0a executive,mazda,2,83500,49000,7,mazda 6 sedan,2.0 executive ,147888,1,2017,82
2289,mazda 6 2.0a executive,mazda,2,64700,46502,7,mazda 6 sedan,2.0 executive ,147888,1,2015,82
2325,mazda 6 2.0a executive,mazda,2,96600,32429,7,mazda 6 sedan,2.0 executive ,147888,2,2018,82
2905,mazda 6 2.0a executive,mazda,2,97900,32429,7,mazda 6 sedan,2.0 executive ,147888,2,2018,82
2958,mazda 6 2.0a executive,mazda,2,103300,39406,7,mazda 6 sedan,2.0 executive ,147888,1,2018,82
3457,mazda 6 2.0a executive,mazda,2,88900,42322,7,mazda 6 sedan,2.0 executive ,147888,3,2017,82
5059,mazda 6 2.0a executive,mazda,2,72400,57903,7,mazda 6 sedan,2.0 executive ,147888,1,2016,82
5132,mazda 6 2.0a executive,mazda,2,60300,58109,7,mazda 6 sedan,2.0 executive ,147888,2,2015,82
5233,mazda 6 2.0a executive,mazda,2,90100,38039,7,mazda 6 sedan,2.0 executive ,147888,1,2018,82
7406,mazda 6 2.0a executive,mazda,2,65800,62101,7,mazda 6 sedan,2.0 executive ,147888,1,2015,82
8502,mazda 6 2.0a executive,mazda,2,84500,49012,7,mazda 6 sedan,2.0 executive ,147888,1,2017,82
9366,mazda 6 2.0a executive,mazda,2,87900,37605,7,mazda 6 sedan,2.0 executive ,147888,2,2017,82
9413,mazda 6 2.0a executive,mazda,2,124200,39889,7,mazda 6 sedan,2.0 executive ,147888,2,2019,82
10227,mazda 6 2.0a executive,mazda,2,80100,55000,7,mazda 6 sedan,2.0 executive ,147888,2,2017,82
10461,mazda 6 2.0a executive,mazda,2,113100,38000,7,mazda 6 sedan,2.0 executive ,147888,1,2019,82
10483,mazda 6 2.0a executive,mazda,2,92200,54334,7,mazda 6 sedan,2.0 executive ,147888,1,2017,82
