,title,make,model,manufactured,reg_year,transmission_auto,curb_weight,power,engine_cap,no_of_owners,depreciation,coe,dereg_value,mileage,omv,arf,opc_revised,opc_old,road_tax,type_of_vehicle_1,type_of_vehicle_2,type_of_vehicle_3,type_of_vehicle_4,make_model_1,make_model_2,make_model_3,make_model_4,make_model_5,make_model_6,make_model_7,make_model_8,make_model_9,make_model_10,category_almost new car,category_coe car,category_consignment car,category_direct owner sale,category_electric cars,category_hybrid cars,category_imported used vehicle,category_low mileage car,category_opc car,category_parf car,category_premium ad car,category_rare & exotic,category_sgcarmart warranty cars,category_sta evaluated car,category_vintage cars,fuel_type_diesel,fuel_type_electric,fuel_type_petrol-electric,coe_valid_time,price
6905,volkswagen sportsvan 1.4a tsi comfortline,volkswagen,sportsvan,2017.0,2018.0,1,1383.0,92.0,1395.0,1.0,9480.0,40000.0,43349.0,44000.0,22347.0,23286.0,0,0,624.0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,80300.0
6906,honda vezel 1.5a g,honda,vezel,2021.0,2021.0,1,1190.0,87.0,1496.0,1.0,10290.0,45001.0,52321.0,50.0,23987.0,10582.0,0,0,682.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,117500.0
6907,mazda biante 2.0a,mazda,2,2014.0,2014.0,1,1664.0,111.0,1998.0,2.0,12350.0,65700.0,31243.0,121250.0,20430.0,20602.0,0,0,1210.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50400.0
6908,honda jazz 1.3a,honda,jazz,2016.0,2017.0,1,1040.0,73.0,1318.0,1.0,9350.0,48401.0,34729.0,69000.0,15855.0,10855.0,0,0,578.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62500.0
6909,bmw 1 series 116i urban,bmw,116i,2012.0,2012.0,1,1310.0,100.0,1598.0,2.0,18430.0,59003.0,18396.0,108888.0,26995.0,26995.0,0,0,742.0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31700.0
6910,mercedes-benz gla-class gla45 s amg 4matic+ plus,mercedes-benz,amg,2020.0,2021.0,1,1765.0,310.0,1991.0,1.0,29730.0,49489.0,116975.0,88.0,74375.0,105875.0,0,0,1202.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,370500.0
6911,land rover discovery sport diesel 2.0a se 5-seater,land rover,discovery,2017.0,2017.0,1,1846.0,110.0,1999.0,1.0,14720.0,50001.0,67133.0,60000.0,41613.0,50259.0,0,0,1812.0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,123000.0
6912,mercedes-benz glb-class glb35 amg 4matic premium plus 7-seater,mercedes-benz,amg,2020.0,2021.0,1,1755.0,225.0,1991.0,1.0,26420.0,49500.0,92876.0,652.0,56703.0,74066.0,0,0,1202.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,315700.0
6913,mini one 1.5a 5dr,mini,one,2018.0,2019.0,1,1225.0,75.0,1499.0,1.0,13070.0,28199.0,35083.0,11000.0,26234.0,18728.0,0,0,684.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,117600.0
6914,bmw 5 series 523i highline (new 10-yr coe),bmw,523i,2011.0,2011.0,1,1650.0,150.0,2497.0,3.0,9270.0,44202.64355053101,50482.15164385626,95000.0,47736.0,47736.0,0,0,1796.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,102100.0
6915,toyota hiace 2.8a dx,toyota,hiace,2020.0,2021.0,1,1780.0,111.0,2754.0,1.0,8920.0,28374.0,26975.0,644.0,35244.0,1763.0,0,0,2096.542,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93300.0
6916,jaguar xf 2.0a prestige,jaguar,xf,2016.0,2017.0,1,1660.0,177.0,1999.0,1.0,21070.0,49802.0,73618.0,56000.0,47849.0,58989.0,0,0,1212.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,169200.0
6917,bmw m series m3 convertible,bmw,m3,2010.0,2011.0,1,1830.0,309.0,3999.0,6.0,10610.0,71000.0,46414.0,101000.0,88093.0,88093.0,0,0,3948.0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174700.0
6918,mitsubishi lancer 1.6m glx (coe till 12/2023),mitsubishi,lancer,2008.0,2008.0,0,1162.0,79.0,1584.0,3.0,7980.0,13786.0,6217.0,173000.0,12853.0,12853.0,0,0,954.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19800.0
6919,hyundai tucson 2.0a gls,hyundai,tucson,2016.0,2016.0,1,1540.0,114.0,1999.0,1.0,11250.0,49602.0,36120.0,80000.0,18499.0,18499.0,0,0,1212.0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68000.0
6920,mercedes-benz e-class e200 avantgarde,mercedes-benz,e200,2019.0,2019.0,1,1640.0,145.0,1991.0,1.0,18920.0,38602.0,85351.0,29138.0,55707.0,72273.0,0,0,1202.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,207700.0
6921,volkswagen scirocco gp 1.4a tsi,volkswagen,scirocco,2015.0,2015.0,1,1245.0,90.0,1390.0,3.0,11150.0,56209.0,34727.0,86500.0,19121.0,19121.0,0,0,620.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59200.0
6922,hyundai elantra 1.6a gls elite,hyundai,elantra,2015.0,2015.0,1,1292.0,97.0,1591.0,1.0,9500.0,57089.0,33726.0,65207.0,15223.0,15223.0,0,0,738.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50600.0
6923,porsche boxster 2.7a pdk,porsche,boxster,2013.0,2013.0,1,1340.0,195.0,2706.0,3.0,70410.0,95501.0,58352.0,94000.0,73507.0,73507.0,0,0,2042.0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,185800.0
6924,toyota vitz hybrid 1.5a f,toyota,vitz,2018.0,2019.0,1,1100.0,73.0,1496.0,1.0,9190.0,27000.0,28341.0,23589.0,18594.0,8594.0,0,0,682.0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,86700.0
6925,honda fit 1.3a g f-package,honda,fit,2018.0,2018.0,1,1030.0,73.0,1317.0,1.0,8680.0,34110.0,27066.0,37123.0,14438.0,5000.0,0,0,578.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68000.0
6926,nissan nv350 2.5m,nissan,nv350,2017.0,2017.0,0,1780.0,167.95500681911827,2488.0,2.0,8380.0,32470.0,20078.0,59773.0,25062.0,1254.0,0,0,1784.5240000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,57000.0
6927,nissan nv200 1.6a dx,nissan,nv200,2020.0,2021.0,1,1200.0,105.00751407911827,1597.0,1.0,5570.0,33254.0,32744.0,644.0,21706.0,1086.0,0,0,741.1405,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60400.0
6928,honda vezel 1.5a x honda sensing,honda,vezel,2018.0,2018.0,1,1190.0,96.0,1496.0,1.0,10290.0,34110.0,33000.0,39627.0,22079.0,12911.0,0,0,682.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,84500.0
6929,toyota prius alpha hybrid 1.8a s,toyota,prius,2017.0,2018.0,1,1460.0,100.0,1797.0,1.0,11120.0,38801.0,41828.0,82000.0,28467.0,21854.0,0,0,974.0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,92200.0
6930,honda hr-v 1.5a dx,honda,hr-v,2019.0,2019.0,1,1191.0,96.0,1496.0,1.0,8990.0,31783.0,41046.0,35188.0,20391.0,20548.0,0,0,682.0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91100.0
6931,honda fit 1.3a g skyroof (coe till 09/2023),honda,fit,2008.0,2008.0,1,1070.0,73.0,1339.0,4.0,7660.0,16170.0,6672.0,93777.0,13538.0,13538.0,0,0,767.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,17400.0
6932,mazda 3 1.5a sunroof,mazda,3,2018.0,2018.0,1,1310.0,88.0,1496.0,1.0,8930.0,25501.0,29679.0,36000.0,14634.0,14634.0,0,0,682.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,80100.0
6933,honda hr-v 1.5a dx,honda,hr-v,2018.0,2018.0,1,1191.0,96.0,1496.0,1.0,9650.0,28457.0,35480.0,23000.0,19842.0,19842.0,0,0,682.0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,87800.0
6934,lexus is turbo is200t executive,lexus,is,2017.0,2017.0,1,1620.0,180.0,1998.0,2.0,16130.0,48005.0,63470.0,48265.0,38430.0,45802.0,0,0,1210.0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,132900.0
6935,toyota wish 1.8a (coe till 10/2028),toyota,wish,2008.0,2008.0,1,1310.0,97.0,1794.0,2.0,6560.0,32279.0,23037.0,245000.0,18803.0,18803.0,0,0,1264.0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,51500.0
6936,toyota fortuner 2.7a (coe till 06/2026),toyota,fortuner,2006.0,2006.0,1,1815.0,118.0,2694.0,6.0,9850.0,48479.0,23509.0,130000.0,29963.0,32960.0,0,0,3042.0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,52600.0
6937,honda civic 1.8a vti-s (coe till 12/2023),honda,civic,2008.0,2008.0,1,1219.0,103.0,1799.0,4.0,9000.0,15777.0,7296.0,145000.0,24242.0,24242.0,0,0,1271.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,22900.0
6938,isuzu fsr34s,isuzu,fsr34s,2015.0,2016.0,0,6060.0,542.5314450991183,7790.0,1.0,13970.0,22088.0,10403.0,74112.0,52367.0,2619.0,0,0,976.0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72400.0
6939,honda jazz 1.3a (coe till 01/2030),honda,jazz,2008.0,2010.0,1,1060.0,73.0,1339.0,6.0,6920.0,32368.0,26950.0,125446.0,18625.0,18625.0,0,0,708.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,63300.0
6940,suzuki sx4 s-cross 1.6a glx,suzuki,sx4,2015.0,2015.0,1,1125.0,86.0,1586.0,1.0,9200.0,56989.0,36231.0,79000.0,16940.0,16940.0,0,0,736.0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52600.0
6941,lexus gs250 luxury,lexus,gs,2012.0,2013.0,1,1640.0,154.0,2500.0,4.0,19400.0,66989.0,57343.0,77000.0,60908.0,81635.0,0,0,1800.0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,84500.0
6942,suzuki jimny 1.5a glx,suzuki,jimny,2021.0,2021.0,1,1110.0,75.0,1462.0,1.0,10470.0,41996.0,53203.0,7500.0,17428.0,17428.0,0,0,662.0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119700.0
6943,nissan nv200 1.6a dx,nissan,nv200,2020.0,2021.0,1,1220.0,105.00751407911827,1597.0,1.0,5640.0,27603.0,27406.0,100.0,21168.0,1059.0,0,0,741.1405,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,61600.0
6944,honda fit 1.3a g (coe till 04/2023),honda,fit,2008.0,2008.0,1,1010.0,73.0,1339.0,4.0,8450.0,19328.0,6354.0,173000.0,13186.0,14505.0,0,0,826.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15300.0
6945,kia sorento diesel 2.2a crdi sunroof,kia,sorento,2016.0,2017.0,1,2039.0,147.0,2199.0,1.0,12540.0,53106.0,58955.0,59773.0,34661.0,40526.0,0,0,2126.0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,96500.0
6946,hyundai sonata 2.0a nf (coe till 01/2023),hyundai,sonata,2006.0,2008.0,1,1552.0,106.3,1998.0,3.0,7710.0,26136.0,7318.0,100000.0,15675.0,17243.0,0,0,1694.0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11900.0
6947,renault fluence diesel 1.5a dci sunroof,renault,fluence,2015.0,2015.0,1,1314.0,81.0,1461.0,2.0,10080.0,57301.0,31221.0,86500.0,19750.0,9750.0,0,0,1048.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,52600.0
6948,honda vezel 1.5a x,honda,vezel,2016.0,2016.0,1,1190.0,96.0,1496.0,4.0,10870.0,46009.0,29373.0,77000.0,20539.0,10755.0,0,0,682.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,62700.0
6949,audi a6 2.0a tfsi mu,audi,a6,2013.0,2013.0,1,1565.0,132.0,1984.0,4.0,14720.0,77989.0,39850.0,93520.5,38191.0,40468.0,0,0,1194.0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54800.0
6950,toyota alphard 2.4a (coe till 04/2030),toyota,alphard,2010.0,2010.0,1,1920.0,125.0,2362.0,2.0,8450.0,33568.0,29089.0,125446.0,44006.0,44006.0,0,0,1966.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,80500.0
6951,suzuki vitara 1.6a jlx (coe till 03/2029),suzuki,vitara,1991.0,1992.0,1,1160.0,88.0,1590.0,6.0,6550.0,25525.0,19406.0,123000.0,14914.0,22371.0,0,0,1107.0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,54800.0
6952,toyota corolla altis 1.6a (coe till 04/2023),toyota,corolla,2008.0,2008.0,1,1195.0,80.0,1598.0,4.0,9500.0,19328.0,6386.0,145000.0,16994.0,16994.0,0,0,1039.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17300.0
6953,bmw x1 sdrive18i,bmw,x1,2017.0,2017.0,1,1430.0,103.0,1499.0,1.0,13970.0,57390.0,61146.0,31000.0,33003.0,33205.0,0,0,684.0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,115300.0
6954,honda vezel 1.5a x,honda,vezel,2015.0,2015.0,1,1190.0,96.0,1496.0,2.0,10780.0,65001.0,29433.0,95522.0,18651.0,8651.0,0,0,682.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48200.0
6955,mercedes-benz cla-class cla180 shooting brake,mercedes-benz,cla180,2015.0,2016.0,1,1460.0,90.0,1595.0,2.0,14060.0,56989.0,46223.0,55000.0,30387.0,29542.0,0,0,740.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,85600.0
6956,volkswagen transporter 2.0a,volkswagen,transporter,2014.0,2017.0,1,1800.0,131.21797401911826,1968.0,1.0,9780.0,42801.0,25810.0,60000.0,30782.0,1540.0,0,0,1174.564,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,64900.0
6957,nissan note 1.2a yolo edition,nissan,note,2019.0,2019.0,1,1048.0,58.0,1198.0,1.0,7970.0,34001.0,31659.0,17413.0,13467.0,5000.0,0,0,508.0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,74700.0
6958,toyota harrier 2.0a turbo m,toyota,harrier,2019.0,2019.0,1,1695.0,170.0,1998.0,1.0,13670.0,42002.0,57779.0,27500.0,30806.0,35129.0,0,0,1210.0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,138400.0
6959,hyundai tucson 2.0a gls sunroof,hyundai,tucson,2016.0,2016.0,1,1540.0,114.0,1999.0,1.0,11490.0,56206.0,47733.0,42000.0,22840.0,23976.0,0,0,1212.0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80100.0
6960,honda grace hybrid 1.5a lx,honda,grace,2017.0,2018.0,1,1170.0,101.0,1496.0,2.0,9740.0,33420.0,33698.0,60000.0,22807.0,13930.0,0,0,682.0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,82300.0
6961,honda fit 1.3a gf,honda,fit,2019.0,2020.0,1,1030.0,73.0,1317.0,1.0,8290.0,36534.0,37879.0,11000.0,15970.0,5970.0,0,0,578.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,86700.0
6962,bmw 5 series activehybrid 5 sunroof,bmw,activehybrid,2012.0,2012.0,1,1850.0,250.0,2979.0,2.0,26040.0,89990.0,30988.0,111598.0,64693.0,38816.0,0,0,2362.0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,52600.0
6963,hyundai elantra 1.6a gls s,hyundai,elantra,2018.0,2018.0,1,1345.0,93.8,1591.0,1.0,8640.0,32699.0,31539.0,47366.0,11819.0,11819.0,0,0,738.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,72400.0
6964,honda civic 1.5a vtec turbo sunroof,honda,civic,2018.0,2018.0,1,1324.0,127.0,1498.0,1.0,11950.0,36000.0,46586.0,58964.0,26476.0,29067.0,0,0,684.0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,106500.0
6965,kia cerato k3 1.6a ex (opc),kia,cerato,2014.0,2015.0,1,1295.0,95.3,1591.0,1.0,8180.0,48001.0,22624.0,63000.0,14496.0,9496.0,1,0,238.0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,36100.0
6966,toyota vios 1.5a e (coe till 10/2023),toyota,vios,2008.0,2008.0,1,1095.0,80.0,1497.0,3.0,7270.0,15142.0,6580.0,161000.0,11834.0,11834.0,0,0,889.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,17400.0
6967,mercedes-benz a-class a200 style,mercedes-benz,a200,2016.0,2016.0,1,1395.0,115.0,1595.0,1.0,14060.0,46502.0,37476.0,76000.0,24971.0,21960.0,0,0,740.0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85600.0
6968,kia cerato k3 1.6a sx,kia,cerato,2014.0,2014.0,1,1295.0,95.3,1591.0,1.0,10900.0,62320.0,26571.0,110358.0,17037.0,12037.0,0,0,738.0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42700.0
6969,bmw 2 series 216d active tourer,bmw,216d,2018.0,2018.0,1,1395.0,85.0,1496.0,2.0,11380.0,37000.0,44528.0,60000.0,31486.0,26081.0,0,0,1082.0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,98800.0
6970,jaguar xj 3.0a sc premium luxury lwb,jaguar,xj,2012.0,2013.0,1,1834.0,250.0,2995.0,2.0,29220.0,96210.0,58507.0,79000.0,81934.0,81934.0,0,0,2380.0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,90000.0
6971,audi a4 1.4a tfsi s-tronic,audi,a4,2016.0,2016.0,1,1450.0,110.0,1395.0,3.0,13830.0,56956.0,48462.0,76000.0,32034.0,26848.0,0,0,624.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91100.0
6972,toyota corolla altis 1.6a elegance (coe till 04/2023),toyota,corolla,2008.0,2008.0,1,1195.0,80.0,1598.0,4.0,8640.0,19328.0,6174.0,148149.0,16994.0,18694.0,0,0,1039.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,15200.0
6973,porsche cayenne 3.6a tip,porsche,cayenne,2012.0,2012.0,1,2105.0,220.0,3598.0,2.0,83450.0,78189.0,45045.0,144500.0,80835.0,80835.0,0,0,3322.0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98800.0
6974,mercedes-benz cla-class cla180 amg line,mercedes-benz,amg,2019.0,2019.0,1,1410.0,100.0,1332.0,1.0,16440.0,40001.0,69599.0,32000.0,41459.0,50043.0,0,0,586.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,172500.0
6975,mercedes-benz cla-class cla180 sunroof,mercedes-benz,cla180,2014.0,2014.0,1,1430.0,90.0,1595.0,2.0,15740.0,61899.0,31705.0,141508.0,28615.0,22061.0,0,0,740.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63800.0
6976,nissan sylphy 1.6a premium,nissan,sylphy,2019.0,2019.0,1,1205.0,85.0,1598.0,1.0,8130.0,26309.0,32436.0,27897.0,16713.0,16713.0,0,0,742.0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76900.0
6977,ssangyong tivoli diesel 1.6a,ssangyong,tivoli,2017.0,2017.0,1,1453.0,84.6,1597.0,2.0,8940.0,47112.0,44224.0,42685.0,19520.0,19520.0,0,0,1182.0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,72500.0
6978,hyundai i30 wagon 1.6a (coe till 04/2024),hyundai,i30,2009.0,2009.0,1,1360.0,89.7,1591.0,4.0,7460.0,13088.0,7021.0,177000.0,14759.0,14759.0,0,0,959.0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22000.0
6979,audi a7 sportback mild hybrid 3.0a tfsi quattro s-tronic,audi,a7,2018.0,2018.0,1,1730.0,167.5,2995.0,1.0,10610.0,10.0,35556.0,28000.0,51000.0,60673.88094,0,0,2379.235,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,294800.0
6980,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,2018.0,2018.0,1,1430.0,101.0,1496.0,1.0,12020.0,37010.0,40071.0,43000.0,26008.0,18412.0,0,0,682.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,104000.0
6981,mitsubishi fuso canter fea01,mitsubishi,fuso,2016.0,2017.0,0,1800.0,203.98555821911827,2998.0,1.0,8830.0,48901.0,26902.0,59773.0,30506.0,1526.0,0,0,2382.754,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53500.0
6982,mitsubishi lancer ex 1.5a gls sports (coe till 10/2022),mitsubishi,lancer,2007.0,2007.0,1,1313.0,80.0,1499.0,4.0,10630.0,21282.0,4723.0,150000.0,16371.0,18009.0,0,0,958.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13000.0
6983,land rover range rover sport diesel 3.0a,land rover,range,2013.0,2013.0,1,2513.0,180.0,2993.0,3.0,31710.0,66989.0,73369.0,100000.0,78278.0,112901.0,0,0,3376.0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,120800.0
6984,volkswagen golf 1.2a tsi,volkswagen,golf,2016.0,2017.0,1,1229.0,81.0,1197.0,2.0,9020.0,44002.0,32855.0,69000.0,18219.0,8219.0,0,0,508.0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,64700.0
